,ts_code,volume_d,MACD_d,close_ama_p_change,pseudo_mean_price_p_change,ema5_p_change,backward_inference_MACD_hit,ema3_p_change,p_change,ema_slow,ema_quick,DEM,DIFF,MACD,close_ama_dist2last_max,close_ama_dist2last_min,close_ama_stationary_info,close_ama_VT,close_ama_PVT,date,close_ama,pseudo_mean_price_dist2last_max,pseudo_mean_price_dist2last_min,pseudo_mean_price_stationary_info,pseudo_mean_price_VT,pseudo_mean_price_PVT,open,pseudo_mean_price,ema5_dist2last_max,ema5_dist2last_min,ema5_stationary_info,ema5_VT,ema5_PVT,high,ema5,ema3_dist2last_max,ema3_dist2last_min,ema3_stationary_info,ema3_VT,ema3_PVT,low,ema3,dist2last_max,dist2last_min,stationary_info,VT,PVT,dist2last_big_drop,efficiency_coefficient,amplitude,review_pc,close,turnover_rate,nmc,pre_close,change,pct_chg,volume,amount,diff
292,601865.SH,-79040.84,0.0397220771841,-4.42415651312,-1.33020344288,-1.55714231937,1,-1.34384814113,0.238284352661,13.4265605351,13.670994816,0.830138930269,0.244434280925,-1.17140929869,19,45,0,-162404.46,24168081.228,20190419,14.9074950745,2,3,-1,891308.34,9037101.35492,12.57,12.61,10,14,-1,4416952.26,24935980.6576,12.79,13.0322821824,10,14,-1,1589276.86,17753030.111,12.42,12.7942776904,6,1,0,796617.7,8351191.30673,44,-0.937376533426,2.93185419968,9.98415213946,12.62,9.824342,303000.0,12.59,0.03,0.24,147365.13,187728.468,0.244434280925
291,601865.SH,276394.08,0.231988316019,-0.0464215225776,6.76711604547,2.16825113134,0,4.24299962786,9.98415213946,13.4601486436,13.7031494597,0.712711307435,0.243000816101,-0.939420982669,20,46,0,-586163.67,24148409.6802,20190422,14.9005747883,3,1,0,1315067.55,11904729.1043,12.71,13.4633333333,11,1,0,4840711.47,25854797.0441,13.88,13.3148547883,11,1,0,2013036.07,19551040.2814,12.63,13.3371388452,7,2,0,1220376.91,12582067.7299,45,-0.263489209022,9.00576368876,0.864553314121,13.88,28.250614,303000.0,12.62,1.26,9.98,423759.21,575120.926,0.243000816101
290,601865.SH,132462.04,0.196972715777,-0.0319788658736,4.7041346868,1.715240165,0,2.48502007247,0.864553314121,13.500137633,13.7488187736,0.619905274074,0.248681140628,-0.742448266892,21,47,0,-1142384.92,24130622.3555,20190423,14.8958097535,4,2,1,1871288.8,14521268.78,13.91,14.0966666667,12,2,1,5396932.72,26808850.0727,14.73,13.5432365255,12,2,1,2569257.32,20933261.2523,13.56,13.6685694226,8,3,1,1776598.16,13062950.6549,46,-0.00225129225668,8.35714285714,-6.07142857143,14.0,37.0814166667,303000.0,13.88,0.12,0.86,556221.25,792880.259,0.248681140628
289,601865.SH,-246309.57,0.0425859026429,-0.0108023728475,-6.21896429416,-0.967854630563,-1,-1.89694110104,-6.07142857143,13.474201512,13.6566928084,0.532422478542,0.182491296418,-0.699862364249,22,48,0,-1452296.6,24127274.574,20190424,14.8942006526,1,3,-1,1561377.12,12593939.1077,13.57,13.22,1,3,-1,5087021.04,26508900.6181,13.77,13.4121576837,1,3,-1,2259345.64,20345377.0489,12.74,13.4092847113,1,4,-1,1466686.48,11181344.0264,47,-0.176231487264,7.83269961977,9.96197718631,13.15,20.6607786667,303000.0,14.0,-0.85,-6.07,309911.68,413913.42,0.182491296418
288,601865.SH,-78449.41,0.220874251342,-0.0597960149452,5.69843671205,2.60421015279,0,3.9178647904,9.96197718631,13.5472236222,13.7802785302,0.472548964429,0.233054907975,-0.478988112907,23,49,-1,-1683758.87,24113434.0526,20190425,14.8852945141,2,1,0,1792839.39,13912912.2045,13.01,13.9733333333,2,1,0,5318483.31,27111677.0117,14.46,13.7614384558,2,1,0,2490807.91,21252214.9268,13.0,13.9346423557,2,1,0,1698148.75,13487165.8796,48,0.116681421478,10.0968188105,10.0276625173,14.46,15.430818,303000.0,13.15,1.31,9.96,231462.27,331620.625,0.233054907975
287,601865.SH,496564.88,0.340003997722,0.586787787387,11.1641221374,5.20430464958,0,7.08793808241,10.0276625173,13.7222440947,14.1079279871,0.455175950031,0.385683892438,-0.138984115186,24,1,1,-955731.72,24540631.4931,20190426,14.9726396044,3,2,1,2520866.54,22040696.2265,15.47,15.5333333333,3,2,0,6046510.46,30900552.0934,15.91,14.4776256372,3,2,1,3218835.06,26412426.2883,14.78,14.9223211778,3,2,1,2426175.9,20787576.4432,49,0.367678374646,7.1024512885,-8.48522941546,15.91,48.5351433333,303000.0,14.46,1.45,10.03,728027.15,1142946.102,0.385683892438
286,601865.SH,43744.4,0.0397864989686,-0.0787980271016,-2.23175965665,0.189659006417,0,-1.2140241907,-8.48522941546,13.7843000877,14.1774775276,0.442776248004,0.393177439895,-0.0991976162169,1,2,0,-1727503.27,24479817.4176,20190429,14.9608414598,1,3,0,1749094.99,20318287.6171,15.99,15.1866666667,4,3,1,6818282.01,31046925.5188,16.68,14.5050837581,1,3,0,2447063.51,25475476.9569,14.32,14.7411605889,1,3,0,1654404.35,14238917.7852,50,0.160341660906,16.2087912088,-10.0274725275,14.56,51.4514366667,303000.0,15.91,-1.35,-8.49,771771.55,1196504.374,0.393177439895
285,601865.SH,-379952.31,-0.164283481697,-0.1010061187,-12.02809482,-3.22894552365,-1,-5.5665921927,-10.0274725275,13.7336111923,14.0117117541,0.409841110764,0.278100561807,-0.263481097914,2,3,0,-2119322.51,24440241.2769,20190430,14.9457300945,2,4,0,1357275.75,15605448.646,13.51,13.36,1,4,0,6426462.77,29781762.5377,13.88,14.0367225054,2,4,0,2055244.27,23294379.0346,13.1,13.9205802945,2,4,0,1262585.11,10309961.1203,51,0.0270690898272,5.95419847328,-10.0,13.1,26.1212826667,303000.0,14.56,-1.46,-10.03,391819.24,525442.086,0.278100561807
284,601865.SH,-311760.24,-0.263832754646,-0.00092451680039,-11.1776447106,-5.33534449739,0,-7.65262743862,-10.0,13.5896399929,13.6699099458,0.343926879194,0.0802699529145,-0.52731385256,3,4,0,-2199381.51,24440167.261,20190506,14.9455919188,3,5,0,1277216.75,14710577.5881,11.79,11.8666666667,2,5,0,6346403.77,29354620.1926,12.02,13.2878150036,3,5,0,1975185.27,22681717.3345,11.79,12.8552901472,3,5,0,1182526.11,9509371.12032,52,-0.113833686234,1.9508057676,-5.25869380831,11.79,5.33726666667,303000.0,13.1,-1.31,-10.0,80059.0,95051.494,0.0802699529145
283,601865.SH,379724.29,-0.223127530376,-1.71954172496e-05,-5.89887640449,-5.31267431361,0,-6.55485067986,-5.25869380831,13.4104074008,13.2853084156,0.250121706328,-0.12509898514,-0.750441382935,4,5,0,-2659164.8,24440159.3549,20190507,14.9455893488,4,6,0,817433.46,11998372.7876,10.73,11.1666666667,3,6,0,5886620.48,26911941.318,11.6,12.5818766691,4,6,0,1515401.98,19667906.5234,10.73,12.0126450736,4,6,0,722742.82,7091511.58003,53,-0.123607759777,7.78871978514,-0.0895255147717,11.17,30.6522193333,303000.0,11.79,-0.62,-5.26,459783.29,513569.133,-0.12509898514
282,601865.SH,-59931.46,-0.106349612983,-0.000108934409921,-0.298507462687,-3.7669967856,0,-3.54894808091,-0.0895255147717,13.2437105563,12.9583378902,0.143022831838,-0.285372666122,-0.856790995919,5,6,0,-3059016.63,24440115.7972,20190508,14.9455730679,5,7,0,417581.63,11879014.0324,10.74,11.1333333333,4,7,0,5486768.65,25405700.7597,11.79,12.1079177794,5,7,0,1115550.15,18248853.1387,10.45,11.5863225368,5,7,0,322890.99,7055714.63912,54,-0.128499581373,12.0071684588,-9.13978494624,11.16,26.6567886667,303000.0,11.17,-0.01,-0.09,399851.83,446246.407,-0.285372666122
281,601865.SH,-49789.29,-0.1545393352,-0.876020883505,-5.62874251497,-5.41771595315,0,-6.24150817575,-9.13978494624,13.0138060706,12.5247474455,0.0166065404479,-0.489058625111,-1.01133033112,6,7,0,-3409079.17,24133453.7017,20190509,14.8146467267,6,8,0,67519.09,9908602.13056,10.92,10.5066666667,5,8,0,5136706.11,23509161.3521,11.27,11.4519451863,6,8,0,765487.61,16063934.9333,10.11,10.8631612684,6,8,-1,-27171.55,3856218.30578,0,-0.403538161565,11.4398422091,3.15581854043,10.14,23.3375026667,303000.0,11.16,-1.02,-9.14,350062.54,378941.683,-0.489058625111
280,601865.SH,-2629.63,-0.00330614675289,-0.565242224101,-2.98223350254,-2.8872684076,1,-1.85563510677,3.15581854043,12.8246352506,12.2070939924,-0.110223019286,-0.617541258222,-1.01463647787,7,8,0,-3756512.08,23937069.9509,20190510,14.730908088,7,9,-1,-279913.82,8872476.06647,10.38,10.1933333333,6,9,0,4789273.2,22506029.2873,10.57,11.1212967908,7,9,-1,418054.7,15419226.2282,9.55,10.6615806342,7,1,0,320261.36,4952653.52472,0,-0.359007763243,9.75143403442,2.48565965583,10.46,23.162194,303000.0,10.14,0.32,3.16,347432.91,360189.119,-0.617541258222
279,601865.SH,-18187.29,0.0863116416827,-0.156860140122,5.06867233486,-1.20278776353,1,0.273971411007,2.48565965583,12.6687363431,11.9783103012,-0.22626362381,-0.690426041904,-0.928324836189,8,9,0,-4085757.7,23885424.4368,20190513,14.707801165,8,1,1,49331.8,10541314.2319,10.32,10.71,7,10,0,4460027.58,22110016.6844,11.27,10.9875311939,8,1,1,747300.32,15509430.1153,10.14,10.6907903171,8,2,1,649506.98,5771046.07921,1,-0.25308358822,10.5410447761,-3.35820895522,10.72,21.949708,303000.0,10.46,0.26,2.49,329245.62,353721.976,-0.690426041904
278,601865.SH,-66070.69,0.0609396733574,-1.41939578595,-2.6455026455,-1.90376765207,0,-1.54708074562,-3.35820895522,12.4977188362,11.7293394857,-0.334686769164,-0.768379350579,-0.867385162831,9,10,0,-4348932.63,23511875.0502,20190514,14.499039255,1,2,-1,-213843.13,9845084.2584,10.49,10.4266666667,8,11,0,4196852.65,21608992.7658,10.67,10.7783541293,1,2,-1,484125.39,15102277.2484,10.25,10.5253951586,1,3,-1,386332.05,4887249.67249,2,-0.494772470586,4.05405405405,3.0888030888,10.36,17.5449953333,303000.0,10.72,-0.36,-3.36,263174.93,276432.602,-0.768379350579
277,601865.SH,9957.79,0.130611425804,-2.88052984275,2.14194373402,-0.30417176278,0,0.73443723072,3.0888030888,12.3630729965,11.5679026417,-0.426783486292,-0.795170354805,-0.736773737027,10,11,0,-4622065.35,22725108.0992,20190515,14.0813901024,2,1,0,59289.59,10430119.1766,10.51,10.65,9,12,-1,3923719.93,21525913.5049,10.9,10.7455694195,2,1,0,757258.11,15302876.0869,10.37,10.6026975793,2,1,0,659464.77,5730902.86168,3,-0.683049242056,4.96254681648,10.0187265918,10.68,18.208848,303000.0,10.36,0.32,3.09,273132.72,291912.155,-0.795170354805
276,601865.SH,61179.27,0.264839215814,-0.263176540176,9.48356807512,3.11579759459,0,5.4104269793,10.0187265918,12.317660182,11.5959176199,-0.485775301444,-0.72174256205,-0.471934521213,11,12,0,-4956377.34,22637125.0263,20190516,14.0443311871,3,2,1,393601.58,13600589.692,11.62,11.66,10,1,1,4258031.92,22567561.9992,11.75,11.080379613,3,2,1,1091570.1,17111646.6971,11.48,11.1763487896,3,2,1,993776.76,9080283.28584,4,-0.337756412659,2.29787234043,-8.59574468085,11.75,22.287466,303000.0,10.68,1.07,10.02,334311.99,394156.497,-0.72174256205
275,601865.SH,110964.72,0.0706814376027,-0.316031349479,-5.86049170955,-1.0239709736,0,-1.95210796411,-8.59574468085,12.2007964648,11.4642379861,-0.535931936895,-0.7365584787,-0.401253083611,12,13,0,-5401654.05,22496403.6268,20190517,13.9999466977,1,3,0,-51675.13,10991049.2246,11.49,10.9766666667,1,2,0,3812755.21,22111611.5729,11.61,10.966919742,1,3,0,646293.39,16242418.4852,10.58,10.9581743948,1,3,0,548500.05,5252798.37435,5,-0.320576923737,9.59031657356,-4.8417132216,10.74,29.685114,303000.0,11.75,-1.01,-8.6,445276.71,497576.242,-0.7365584787
274,601865.SH,-217321.58,0.00873771341069,-0.149404436506,-6.71120558761,-2.27022038267,-1,-3.36814494925,-4.8417132216,12.0540708007,11.2728167574,-0.58499635817,-0.78125404327,-0.3925153702,13,14,0,-5629609.18,22462346.119,20190520,13.9790301562,2,4,-1,-279630.26,9461195.48246,10.47,10.24,2,3,0,3584800.08,21594103.1904,10.55,10.7179464947,2,4,0,418338.26,15474632.5655,9.95,10.5890871974,2,4,-1,320544.92,4149105.0075,6,-0.250529523898,5.87084148728,1.95694716243,10.22,15.1970086667,303000.0,10.74,-0.52,-4.84,227955.13,233939.093,-0.78125404327
273,601865.SH,-50243.61,0.0622465995849,-0.0011170479946,1.23697916667,-0.926628046448,0,-0.798403083557,1.95694716243,11.9330285192,11.1416141794,-0.626279954497,-0.791414339804,-0.330268770615,14,15,0,-5807320.7,22462147.6068,20190521,13.9788740038,3,1,1,-101918.74,9681020.93037,10.22,10.3666666667,3,4,0,3407088.56,21429430.7118,10.53,10.6186309964,3,5,0,240626.74,15332747.1399,10.15,10.5045435987,3,1,1,498256.44,4496877.06229,7,-0.113822301654,3.64683301344,-1.91938579655,10.42,11.8474346667,303000.0,10.22,0.2,1.96,177711.52,185581.159,-0.791414339804
272,601865.SH,1509.94,0.0422204814723,-0.00466009807332,-0.8038585209,-1.25135715574,0,-1.35438344385,-1.91938579655,11.8061375178,10.9998273826,-0.66228599064,-0.806310135211,-0.288048289143,15,16,0,-5986542.16,22461312.4172,20190522,13.9782225745,1,2,0,-281140.2,9536952.23263,10.35,10.2833333333,4,5,0,3227867.1,21205160.6554,10.5,10.4857539976,4,6,0,61405.28,15090012.5617,10.13,10.3622717994,1,2,0,319034.98,4152881.93753,8,-0.147215112699,3.62035225049,-3.13111545988,10.22,11.9480973333,303000.0,10.42,-0.2,-1.92,179221.46,185332.593,-0.806310135211
271,601865.SH,-1074.66,0.0127955122058,-0.0988081107572,-2.75526742301,-1.86206287681,0,-2.23055237453,-3.13111545988,11.6649421461,10.8306231699,-0.696692587757,-0.834318976225,-0.275252776937,16,17,0,-6164688.96,22443710.0684,20190523,13.9644109569,2,3,-1,-459287.0,9046110.15807,10.08,10.0,5,6,0,3049720.3,20873440.1125,10.25,10.2905026651,5,7,-1,-116741.52,14692646.794,9.85,10.1311358997,2,3,-1,140888.18,3595083.73792,9,-0.0267956799885,4.0404040404,3.43434343434,9.9,11.8764533333,303000.0,10.22,-0.32,-3.13,178146.8,179355.585,-0.834318976225
270,601865.SH,37923.3,0.0785484226284,-0.103025618952,1.7,-0.163589887137,0,0.537274898895,3.43434343434,11.559390876,10.7397580668,-0.721280632045,-0.819632809199,-0.196704354309,17,18,0,-6380759.06,22421449.3126,20190524,13.9500240361,3,1,0,-243216.9,9413429.32807,9.84,10.17,6,7,-1,2833650.2,20838093.2292,10.43,10.2736684434,6,1,0,99328.58,14808735.8351,9.84,10.1855679498,3,1,0,356958.28,4337142.66722,10,-0.0201184950549,5.76171875,2.63671875,10.24,14.4046733333,303000.0,9.9,0.34,3.43,216070.1,221105.966,-0.819632809199
269,601865.SH,-18372.31,0.107157291005,-0.101880691062,3.31039003605,0.766787306504,0,1.59260657707,2.63671875,11.4816582185,10.7044106719,-0.732474014958,-0.77724754661,-0.089547063304,18,19,0,-6578456.85,22401307.7252,20190527,13.9358116552,4,2,0,-45519.11,10067886.1222,10.16,10.5066666667,7,1,0,3031347.99,20989685.3851,10.86,10.3524456289,7,2,0,297026.37,15123590.6357,10.15,10.3477839749,4,2,0,554656.07,4858416.13694,11,-0.0165332913472,6.75547098002,2.09324452902,10.51,13.1798526667,303000.0,10.24,0.27,2.64,197697.79,209745.02,-0.77724754661
268,601865.SH,83116.75,0.113293742682,-0.460061957554,1.96700507614,1.2156688529,0,1.84684965403,2.09324452902,11.425979832,10.7083474916,-0.729505680036,-0.717632340347,0.0237466793785,19,20,0,-6859271.39,22272115.6382,20190528,13.8716982873,5,3,0,235295.43,10620249.7479,10.42,10.7133333333,8,2,0,3312162.53,21331062.8748,10.99,10.478297086,8,3,0,577840.91,15642212.8718,10.42,10.5388919875,5,3,0,835470.61,5446229.63647,12,0.113643206274,5.31220876048,2.60950605778,10.73,18.7209693333,303000.0,10.51,0.22,2.09,280814.54,303600.429,-0.717632340347
267,601865.SH,28265.8,0.118804902683,-0.377724562667,2.24019912881,1.69144187485,0,2.23509270757,2.60950605778,11.3951665111,10.7547555698,-0.711686732278,-0.640410941247,0.142551582062,20,21,0,-7168351.73,22155368.4019,20190529,13.8193014756,6,4,0,544375.77,11312651.2563,10.63,10.9533333333,9,3,0,3621242.87,21853854.3046,11.32,10.6555313906,9,4,0,886921.25,16333036.0858,10.53,10.7744459937,6,4,0,1144550.95,6252776.65604,13,0.103341205929,7.17529518619,3.26975476839,11.01,20.605356,303000.0,10.73,0.28,2.61,309080.34,341820.828,-0.640410941247
266,601865.SH,50630.22,0.125917164008,-0.0174015062035,2.06938527085,2.23504764231,0,2.76373377627,3.26975476839,11.3933023251,10.8494085591,-0.678128139019,-0.543893765984,0.26846874607,21,22,0,-7528062.29,22149108.8964,20190530,13.816896709,7,5,0,904086.33,12057030.9909,10.83,11.18,10,4,0,3980953.43,22657824.5436,11.52,10.8936875938,10,5,0,1246631.81,17327180.3101,10.65,11.0722229969,7,5,0,1504261.51,7428941.97484,14,-0.0721239352878,7.65171503958,6.77220756376,11.37,23.980704,303000.0,11.01,0.36,3.27,359710.56,402927.343,-0.543893765984
265,601865.SH,269424.46,0.175492795567,-1.1494283802,7.87119856887,3.81356143338,0,4.8218727325,6.77220756376,11.448613264,11.0479610885,-0.622632946315,-0.400652175497,0.443961541637,22,23,0,-8157197.31,21425963.2494,20190531,13.6580813769,8,6,1,1533221.35,17009077.66,11.69,12.06,11,5,1,4610088.45,25057069.5923,12.51,11.3091250625,11,6,1,1875766.83,20360789.3081,11.53,11.6061114984,8,6,1,2133396.53,11689574.9159,15,0.394322140855,8.07248764415,-9.96705107084,12.14,41.9423346667,303000.0,11.37,0.77,6.77,629135.02,774764.422,-0.400652175497
264,601865.SH,-188821.98,-0.0563636082195,-0.764850143672,-6.7716970702,-1.11746063587,-1,-2.91273911389,-9.96705107084,11.4101974666,11.0298132287,-0.574183204638,-0.380384237929,0.387597933417,23,24,0,-8597510.35,21089189.7575,20190603,13.5536175219,1,7,0,1092908.31,14027411.137,11.72,11.2433333333,1,6,0,4169775.41,24565037.1026,11.87,11.1827500417,1,7,0,1435453.79,19078272.2942,10.93,11.2680557492,1,7,0,1693083.49,7300952.35908,16,0.205216025075,8.60018298262,-5.58096980787,10.93,29.3542026667,303000.0,12.14,-1.21,-9.97,440313.04,496958.748,-0.380384237929
263,601865.SH,-128698.09,-0.12303425434,-0.142126026179,-7.85650756004,-2.5716692777,0,-4.20682933381,-5.58096980787,11.3294420987,10.9206111935,-0.541112744753,-0.408830905215,0.264563679077,24,25,0,-8909125.3,21044901.163,20190604,13.5343543039,2,8,0,781293.36,11579205.9265,10.56,10.36,2,7,0,3858160.46,23763666.5093,10.72,10.8951666944,2,8,0,1123838.84,17767361.3816,10.04,10.7940278746,2,8,0,1381468.54,5561838.73145,17,0.00524584461533,6.58914728682,-2.03488372093,10.32,20.77433,303000.0,10.93,-0.61,-5.58,311614.95,324672.676,-0.408830905215
262,601865.SH,-117561.3,-0.107921327873,-0.144322626695,-1.22265122265,-2.40218657339,0,-3.16854784217,-2.03488372093,11.2391130544,10.7959017791,-0.521532450853,-0.443211275251,0.156642351204,25,26,0,-9103178.95,21016894.8305,20190605,13.5148211683,3,9,0,587239.71,11341945.9941,10.51,10.2333333333,3,8,0,3664106.81,23297513.4367,10.54,10.633444463,3,9,0,929785.19,17152493.1077,10.05,10.4520139373,3,9,0,1187414.89,5166962.11807,18,0.00245016965246,4.84668644906,-3.26409495549,10.11,12.93691,303000.0,10.32,-0.21,-2.03,194053.65,200399.782,-0.443211275251
261,601865.SH,-18255.54,-0.108464682931,-0.149819566821,-3.64820846906,-2.67534653184,0,-3.21475813817,-3.26409495549,11.1310306059,10.6396091977,-0.515510242319,-0.491421408182,0.0481776682726,26,27,0,-9278977.06,20990556.8338,20190606,13.4945733217,4,10,-1,411441.6,10700597.8403,10.08,9.86,4,9,0,3488308.7,22827192.5728,10.17,10.3489629753,4,10,0,753987.08,16587344.7029,9.63,10.1160069687,4,10,-1,1011616.78,4593140.39404,19,-0.000749456849245,5.52147239264,1.84049079755,9.78,11.719874,303000.0,10.11,-0.33,-3.26,175798.11,174733.045,-0.491421408182
260,601865.SH,-60062.4,-0.0381351390034,-0.0655869018016,0.642325895876,-1.25282432078,0,-0.771089665791,1.84049079755,11.0442875981,10.5350539365,-0.51425492616,-0.509233661525,0.0100425292692,27,28,0,-9394712.77,20982966.0872,20190610,13.4857226492,5,1,0,527177.31,10774937.884,9.87,9.92333333333,5,10,-1,3372572.99,22682196.0606,10.03,10.2193086502,5,11,-1,638251.37,16498102.0929,9.78,10.0380034843,5,1,0,1127352.49,4806150.90324,20,-0.0405570453766,2.51004016064,7.53012048193,9.96,7.715714,303000.0,9.78,0.18,1.84,115735.71,115716.721,-0.509233661525
259,601865.SH,138102.55,0.0806744114191,-0.282478233005,6.48303661404,1.60053667878,1,3.34726181717,7.53012048193,11.0195255538,10.5619687155,-0.502915308574,-0.45755683823,0.0907169406883,28,29,0,-9648551.03,20911262.304,20190611,13.4476284181,6,2,1,781015.57,12420580.6176,10.31,10.5666666667,6,1,0,3626411.25,23088473.5062,10.79,10.3828724335,6,1,0,892089.63,17347765.2084,10.2,10.3740017422,6,2,1,1381190.75,6717583.58396,21,0.0726902964628,5.50887021475,-2.80112044818,10.71,16.9225506667,303000.0,9.96,0.75,7.53,253838.26,267200.832,-0.45755683823
258,601865.SH,-24206.39,0.0166889936707,-0.0633924982236,-0.662460567823,0.0870907567662,0,0.173502273914,-2.80112044818,10.9743755127,10.5385889131,-0.489489566779,-0.4357865996,0.107405934359,29,30,0,-9878182.9,20896705.3661,20190612,13.4391036305,1,3,-1,551383.7,12268458.5586,10.48,10.4966666667,7,2,0,3856043.12,23108472.3195,10.72,10.3919149556,7,2,0,1121721.5,17387606.86,10.36,10.3920008711,1,3,-1,1151558.88,6074357.05735,22,-0.0356039681356,3.45821325648,1.53698366955,10.41,15.3087913333,303000.0,10.71,-0.3,-2.8,229631.87,243152.686,-0.4357865996
257,601865.SH,-30768.55,0.0341767596659,-0.0311807119767,0.793902826294,0.571229476995,0,0.856423758652,1.53698366955,10.9444217711,10.543421388,-0.471791730026,-0.401000383013,0.141582694025,30,31,0,-10077046.22,20890504.6662,20190613,13.4349132223,2,1,1,750247.02,12426336.7104,10.51,10.58,8,3,1,4054906.44,23222068.9098,10.8,10.4512766371,8,3,1,1320584.82,17557918.1319,10.37,10.4810004355,2,1,1,1350422.2,6380006.73267,23,-0.0605090418704,4.06811731315,-4.54115421003,10.57,13.2575546667,303000.0,10.41,0.16,1.54,198863.32,211993.509,-0.401000383013
256,601865.SH,-23361.42,-0.0386631549043,-0.0947810337714,-2.83553875236,-1.15225679963,-1,-1.86528203078,-4.54115421003,10.8811312695,10.4736642514,-0.458926787636,-0.407467018076,0.102919539121,31,32,0,-10252548.12,20873870.4147,20190614,13.4221794727,1,2,0,574745.12,11928694.2718,10.51,10.28,1,4,0,3879404.54,23019845.6521,10.71,10.3308510914,1,4,0,1145082.92,17230557.5915,10.04,10.2855002178,1,2,0,1174920.3,5583025.54061,24,-0.229118884675,6.64023785927,-0.297324083251,10.09,11.7001266667,303000.0,10.57,-0.48,-4.54,175501.9,181662.978,-0.407467018076
255,601865.SH,-83385.18,-0.0250896927575,-0.907719316214,-1.78339818418,-0.873923129219,1,-1.09620442854,-0.297324083251,10.820306731,10.4100235974,-0.44919805684,-0.410283133659,0.0778298463632,32,33,0,-10344664.84,20790254.2886,20190617,13.300343757,2,3,-1,482628.4,11764413.4806,10.09,10.0966666667,2,5,0,3787287.82,22939342.72,10.28,10.2405673943,2,5,-1,1052966.2,17129578.8351,9.95,10.1727501089,2,3,-1,1082803.58,5555637.02129,25,-0.446233363328,3.28031809145,1.49105367793,10.06,6.14111466667,303000.0,10.09,-0.03,-0.3,92116.72,93645.431,-0.410283133659
254,601865.SH,35140.4,0.00753010251864,-0.0434464254429,0.627269725982,-0.0994977234138,1,0.183086632012,1.49105367793,10.775098825,10.3792507362,-0.43852806323,-0.395848088789,0.0853599488818,33,34,0,-10471921.96,20784725.4216,20190618,13.294565233,3,1,0,609885.52,11844238.0194,10.0,10.16,3,6,-1,3660030.7,22926680.9262,10.36,10.2303782628,3,1,0,1180223.32,17152877.9126,9.91,10.1913750544,3,1,0,1210060.7,5745384.21811,26,-0.197970755731,4.40744368266,1.76297747307,10.21,8.483808,303000.0,10.06,0.15,1.49,127257.12,130153.476,-0.395848088789
